T	c_ototoenoderueigojishono4nandemoilluseeig	-	-	-	-	-	-	-	-	Oto to E no Deru Eigo Jisho No 4 – Nandemo Illuse Eigo Jiten 2
T	c_pasocomicpurplecatvol1bunnygirltokushuu	-	-	-	-	-	-	-	-	PasoComic Purple Cat Vol. 1 - Bunny Girl Tokushuu
T	c_pasocomicpurplecatvol2hospitaltokushuu	-	-	-	-	-	-	-	-	PasoComic Purple Cat Vol. 2 - Hospital Tokushuu
T	c_pasocomicpurplecatvol3jokyoushitokushuu	-	-	-	-	-	-	-	-	PasoComic Purple Cat Vol. 3 - The Jokyoushi Tokushuu
T	c_pleriaroyalemblem	-	-	-	-	-	2	-	-	Pleria – The Royal Emblem
T	c_pon	-	-	-	-	-	-	-	-	Pon
T	c_ponex2	-	-	-	-	-	-	-	-	Ponex 2
T	c_psychicdetectivevol6solitudegekan	-	-	-	mouse	-	-	y	-	Psychic Detective Vol. 6 - Solitude Gekan
T	c_psychicdetectivevol6solitudejoukan	-	-	-	mouse	-	-	y	-	Psychic Detective Vol. 6 - Solitude Joukan
T	c_quizdeletsgo	-	-	-	-	-	-	-	-	Quiz De Let's Go!!
T	c_rainbowislandsextra	-	-	-	-	-	-	-	y	Rainbow Islands Extra
T	c_raincatcherironman3	-	-	-	-	-	-	-	-	雨漏り受けの鉄人 Rain Catcher - Iron Man 3 ( 3)
T	c_reiraslavedoll	-	-	-	mouse	-	-	-	-	Reira - Slave Doll
T	c_rejectiondennosyoujyo	-	-	-	-	-	-	-	y	Rejection Denno Syoujyo
T	c_rememberbeatlesno1	-	-	-	-	-	-	-	-	Remember Beatles No 1
T	c_rememberbeatlesno3	-	-	-	-	-	-	-	-	Remember Beatles No 3
T	c_renjuver12	6M	-	-	mouse	-	-	-	-	Renju (連珠) ver1.2
T	c_reversemaster2000	-	-	-	-	-	-	-	-	Reverse Master 2000 (リバースマスター2000)
T	c_rolanddesktopmusicsystem	-	-	-	mouse	-	-	-	-	Roland – Desktop Music System (Ver 2) (Myuujirou Ongaku Kyoushitsu)
T	c_rollpapergamev116	-	-	-	-	-	-	-	-	Roll Paper Game (ロール･ペーパー･ゲーム) v1.16
T	c_sadisticgamerspart1kateikyoushiplay	-	-	-	-	-	-	-	-	Sadistic Gamers Part 1 – Kateikyoushi Play (Ver 2)
T	c_sadisticgamerspart1shinjinkyouikutekipla	-	-	-	-	-	-	-	-	Sadistic Gamers Part 1 – Shinjinkyouikuteki Play
T	c_sadisticgamerspart2otanjoubiplay	-	-	-	-	-	-	-	-	Sadistic Gamers Part 2 – Otanjoubi Play
T	c_sadisticgamerspart4ruminoclimbplay	-	-	-	-	-	-	-	-	Sadistic Gamers Part 4 – Rumi no Climb Play
T	c_santaclaus	6M	-	-	-	-	-	-	-	～サンタクロース～ Santa Claus
T	c_secre	-	-	-	mouse	-	-	-	-	Secre (Demo)
T	c_secretofdragontower	-	-	-	-	-	-	-	-	Secret of Dragon Tower, The (ドラゴンの秘塔)
T	c_sexypkpart2worldcuphen	-	-	-	-	-	-	-	-	Sexy P/K Part 2 - World Cup Hen
T	c_sexypkpartnihon	-	-	-	-	-	-	-	-	Sexy P/K Part Nihon
T	c_shadownofbeast	-	-	-	-	-	-	-	-	Shadown of the Beast (Rev 1)
T	c_shanghaibanrinochoujou	-	-	-	-	-	-	-	-	Shanghai - Banri no Choujou
T	c_sherlockholmesnotanteikouza	-	-	-	mouse	-	-	-	y	Sherlock Holmes no Tantei Kouza (Demo)
T	c_shisenshover15	6M	-	-	mouse	-	-	-	-	Shisensho (しせんしょう) Ver 1.5
T	c_shisetsusangokushi	-	-	-	-	-	-	-	-	Shisetsu Sangokushi
T	c_shisetsusengokujidai	-	-	-	-	-	-	-	-	Shisetsu Sengoku Jidai
T	c_shisou	-	-	-	-	-	-	-	-	Shisou)
T	c_shougakuongaku56nenseiyou	-	-	-	mouse	-	-	y	-	Shougaku Ongaku 5-6-nensei-you (Rev A)
T	c_shouhougenzou	-	-	-	-	-	-	-	-	Shouhougenzou)
T	c_shuukanshounenmagazinehistory	6M	-	-	mouse	-	-	-	-	Shuukan Shounen Magazine History
T	c_simcityterraineditor	-	-	-	-	-	-	-	-	Sim City - Terrain Editor
T	c_skyduel	6M	gs	-	-	-	-	-	-	Sky Duel
T	c_slimerunpart4revised	-	-	-	-	-	-	-	-	スライムは走る パート４ 改++) Slime Run Part 4 Revised ++ (
T	c_spellmasterkakitaoshi	-	-	-	-	-	-	-	-	Spell Master Kakitaoshi
T	c_swapswap	-	-	-	-	-	-	-	-	Swap・Swap
T	c_sweetview	-	-	-	-	-	-	-	-	Sweet View
T	c_tagonmuyo	-	-	-	mouse	-	-	-	-	Tagon Muyo
T	c_tamaprivatecggallerydance	-	-	-	-	-	-	-	-	TAMA Private CG Gallery – Dance
T	c_tanyocrest	-	-	-	-	-	-	-	-	Tanyo Crest (タンイオクレスト)
T	c_tanyocrest2386	-	-	-	-	-	-	-	-	タンイオクレストⅡ Tanyo Crest II 386 ( 386)
T	c_tanyocrest2original	-	-	-	-	-	-	-	-	タンイオクレストⅡ Tanyo Crest II Original ( Original)
T	c_teacherseriesyokuwakarusansuushougaku2ne	-	-	-	-	-	-	-	-	Teacher Series - Yoku Wakaru Sansuu Shougaku 2-nen
T	c_tenshitachinogogo3bangaihenhanseiban	-	-	-	-	-	-	-	-	Tenshi-Tachi no Gogo III - Bangai-Hen Hansei-Ban
T	c_tenshitachinogogo5nerawaretatenshi	-	-	-	-	-	-	-	-	Tenshi-Tachi no Gogo V - Nerawareta Tenshi
T	c_tenshitachinogogocollection	-	-	-	-	-	-	-	-	Tenshi-Tachi no Gogo Collection
T	c_tenshitachinogogocollection2	-	-	-	-	-	-	-	-	Tenshi-Tachi no Gogo Collection 2
T	c_tenshitachinogogospecialgomenneangel	-	-	-	-	-	-	-	-	Tenshi-Tachi no Gogo Special - Gomen ne Angel
T	c_th4unitact12linkage	-	-	-	mouse	-	-	-	y	th 4 Unit Act 1 + 2, The – Linkage
T	c_th4unitact3dualtargets	-	-	-	mouse	-	-	-	y	th 4 Unit Act 3, The – Dual Targets
T	c_th4unitact4zero	-	-	-	mouse	-	-	-	y	th 4 Unit Act 4, The – Zero
T	c_th4unitact5dagain	-	-	-	mouse	-	-	-	y	th 4 Unit Act 5, The – D-Again
T	c_th4unitact7wyatt	-	-	-	-	-	-	y	-	th 4 Unit Act 7, The – Wyatt
T	c_thanatos	-	-	-	-	-	-	-	-	Thanatos
T	c_tomsnyderspuppylovepissolitaireroyale	-	-	-	mouse	-	-	-	y	Tom Snyder’s Puppy Love & Pi’s Solitaire Royale
T	c_totsugekibakkonstreet	-	-	-	-	-	-	-	-	Totsugeki! Bakkon Street
T	c_totsugekibakkonstreet2huntingroulette	-	-	-	-	-	-	-	-	Totsugeki! Bakkon Street II - Hunting Roulette
T	c_towerofflame	-	-	-	-	-	-	-	-	Tower of Flame, The
T	c_toweroftreasure	-	-	-	-	-	-	-	-	Tower of Treasure, The (宝の塔)
T	c_toweroftreasure2	-	-	-	-	-	-	-	-	宝の塔 Tower of Treasure 2, The ( 2)
T	c_townshyperchiikuehonnihonmukashibanshivo	-	-	-	-	-	-	-	-	Towns Hyper Chiiku Ehon – Nihon Mukashi Banshi Vol 1
T	c_townshyperchiikuehonnihonmukashibanshivo_2	-	-	-	-	-	-	-	-	Towns Hyper Chiiku Ehon – Nihon Mukashi Banshi Vol 2
T	c_townshyperchiikuehonnihonmukashibanshivo_3	-	-	-	-	-	-	-	-	Towns Hyper Chiiku Ehon – Nihon Mukashi Banshi Vol 3
T	c_townshyperchiikuehonnihonmukashibanshivo_4	-	-	-	-	-	-	-	-	Towns Hyper Chiiku Ehon – Nihon Mukashi Banshi Vol 4
T	c_townshyperchiikuehonnihonmukashibanshivo_5	-	-	-	-	-	-	-	-	Towns Hyper Chiiku Ehon – Nihon Mukashi Banshi Vol 5
T	c_townshyperehongrimmmarchenakazukin	-	-	-	-	-	-	-	-	Towns Hyper Ehon – Grimm Marchen – Akazukin
T	c_townshyperehongrimmmarchenbremennoongaku	-	-	-	-	-	-	-	-	Towns Hyper Ehon – Grimm Marchen – Bremen no Ongakutai
T	c_townshyperehongrimmmarchenvol3	-	-	-	-	-	-	-	-	Towns Hyper Ehon – Grimm Marchen – Vol 3
T	c_townshyperehongrimmmarchenvol4	-	-	-	-	-	-	-	-	Towns Hyper Ehon – Grimm Marchen – Vol 4
T	c_townsmagazineforschoolvol1	-	-	-	-	-	-	-	-	TownsMagazine for School Vol 1
T	c_townsmagazineforschoolvol2	-	-	-	-	-	-	-	-	TownsMagazine for School Vol 2
T	c_townsmagazineforschoolvol4	-	-	-	-	-	-	-	-	TownsMagazine for School Vol 4
T	c_townsmagazinevol1	-	-	-	-	-	-	-	-	TownsMagazine Vol 1
T	c_townsmagazinevol2no1	-	-	-	-	-	-	-	-	TownsMagazine Vol 2 No 1
T	c_townsmagazinevol2no2	-	-	-	-	-	-	-	-	TownsMagazine Vol 2 No 2
T	c_townsmagazinevol3no1	-	-	-	-	-	-	-	-	TownsMagazine Vol 3 No 1
T	c_townsmagazinevol3no2	-	-	-	-	-	-	-	-	TownsMagazine Vol 3 No 2
T	c_townssystemsoftware	-	-	-	mouse	-	-	y	-	Towns System Software (V1.1 L10)
T	c_treeclub	-	-	-	-	-	-	-	-	Treeclub
T	c_tropicalisland	-	-	-	-	-	-	-	-	Tropical Island
T	c_urgentmission	-	-	-	-	-	-	-	-	Urgent Mission
T	c_uruseiyatsuracgvol3	-	-	-	-	-	-	-	-	Urusei Yatsura CG Vol. 3
T	c_vacationlife	-	-	-	mouse	-	-	-	-	Vacation Life
T	c_virginangel	-	-	-	-	-	-	-	-	Virgin Angel
T	c_vorious	-	-	-	-	-	-	-	-	Vorious (バリアス)
T	c_wagayanobenrichouvol1	-	-	-	-	-	-	-	-	Wagaya no Benrichou Vol 1
T	c_wingcommandersecretmissions12	-	-	-	-	-	-	-	-	Wing Commander - The Secret Missions 1 & 2
T	c_yakata	6M	gs	-	-	-	-	-	-	Yakata (館)
T	c_yaminabedx	-	-	-	-	-	-	y	-	Yaminabe DX
T	c_yousuzumepart1	-	-	-	-	-	-	-	-	You Suzume – Part 1
T	c_yukawatanabetomokawaiforjanispleasure	-	-	-	mouse	-	-	-	-	Yuka Watanabe / Tomo Kawai for Janis – Pleasure
T	c_zan3townsspecial	-	-	-	mouse	-	-	y	-	Zan III - Towns Special
T	c_zenshi	-	-	-	-	-	-	-	-	Zenshi)
T	cal	-	-	-	mouse	-	-	y	-	Cal Towns
T	cal3	-	-	-	-	-	-	-	y	Cal III - Kanketsu-hen
T	caltiny	-	-	-	-	-	-	-	y	Cal Gaiden - Tiny Steps Behind the Cal
T	calxpart	-	-	-	mouse	-	-	y	-	California X Party - Joshi Daisei Himitsu Club
T	cameltry	-	-	-	mouse	-	-	-	-	Cameltry
T	cameltry_cracked	-	-	-	mouse	-	-	-	-	Cameltry (cracked)
T	cancanbp	-	-	-	mouse	-	-	-	y	Can Can Bunny Premiere
T	cancanbx	-	-	-	mouse	-	-	-	y	Can Can Bunny Extra
T	carmnwld	-	-	-	mouse	-	-	-	y	Where in the World Is Carmen Sandiego?
T	castles	-	-	-	mouse	-	-	-	y	Castles
T	castles2	-	-	-	-	-	-	-	-	Castles II - Bretagne Touitsu Senki / Castles II - Siege & Conquest
T	catsp1	-	-	-	mouse	-	-	-	y	Cat's Part-1
T	cdgplay	-	-	-	mouse	-	-	-	-	CD+Graphics Player V1.1L10
T	centur	-	-	-	mouse	-	-	-	y	Centurion - Defender of Rome
T	cgsynd1	-	-	-	mouse	-	-	-	-	CG Syndicate Vol. 1 - Lisa Northpoint
T	chasehq	-	-	pad	stick	-	-	-	-	Taito Chase H.Q.
T	chasehqd	-	-	pad	stick	-	-	-	-	Taito Chase H.Q. (demo)
T	chiemi	-	-	-	mouse	-	-	y	-	Chiemi & Naomi
T	chiensou	-	-	-	-	-	-	-	-	Mirumiru Sagasu Konchuu Series Vol. 1 - Chiisana Ensouka
T	chinsei	-	-	-	-	-	-	-	-	Technostress Yobouhou Series - Chinsei
T	chuumon	-	-	-	-	-	-	-	-	Chuumon no Ooi Ryouriten
T	citylights	-	-	-	mouse	-	-	-	-	Tele Harmonium - City Lights
T	classrod	-	-	-	mouse	-	-	-	y	Classic Road
T	clearmind	-	-	-	-	-	-	-	y	ClearMind - Shimoguchi Yuuzan no Shuuchuuryoku Kaihatsu
T	cm1denwa	-	-	-	mouse	-	-	y	-	Custom Mate + Denwa no Bell ga...
T	cm2itsuk	-	-	-	mouse	-	-	y	-	Custom Mate 2 + Itsuka dokoka de
T	collecd	-	-	-	mouse	-	-	-	y	Collector D
T	collecdb	-	-	-	-	-	-	-	-	Collector D - Bangai-hen - Gokurakudai Nishichiku Sales Daisakusen
T	columns	-	-	-	-	-	-	-	-	Columns
T	columns_cracked	-	-	-	-	-	-	-	-	Columns (cracked)
T	condor	-	-	-	mouse	-	-	-	-	The Case of the Cautious Condor
T	confgrom	6M	gs	-	-	-	-	-	-	CONFIG-ROM
T	crayonag	-	-	-	-	-	-	-	-	Crayonnage
T	criss	-	-	-	-	-	-	-	-	CRISS Ver. 1.00
T	crystalr	-	-	-	mouse	-	-	y	-	Crystal Rinal - Ouma no Meikyuu
T	ctrace	-	-	-	-	-	-	-	-	C-Trace
T	cubsketch	4M	-	-	mouse	-	-	-	-	CubicSketch V1.1 L10
T	curse	-	-	-	-	-	-	-	y	Curse
T	cvrgirls	-	-	-	mouse	-	-	-	-	Cover Girls Vol. 1
T	cyberia	4M	gs	-	-	-	-	-	-	Cyberia
T	cybrcity	-	-	-	-	-	-	y	-	Cybercity
T	cybrmotn	-	-	-	-	-	-	y	-	Cyber Motion V1.0
T	cybsculp	-	-	-	mouse	-	-	-	-	Cyber Sculpt V1.0 (HMC-140A)
T	czukan	-	-	-	-	-	-	-	-	Computer Zukan - Shokubutsu-hen
T	dagain	-	-	-	-	-	-	-	-	The 4th Unit 5 - D-Again
T	dagaind	-	-	-	-	-	-	-	-	The 4th Unit 5 - D-Again (demo)
T	dai3map1	-	-	-	-	-	-	-	-	Daisenryaku III '90 Map Collection Vol. 1
T	daifugo	-	-	-	-	-	-	-	-	Daifugou Gakuen (v1.1)
T	daikok2	-	-	-	mouse	-	-	y	-	Daikoukai Jidai II
T	daikokai	-	-	-	mouse	-	-	y	-	Daikoukai Jidai
T	daisenex	-	-	-	mouse	-	-	-	y	Gendai Daisenryaku EX Special
T	daisenr3	-	-	-	-	-	-	y	y	Daisenryaku III '90
T	dalk	-	-	-	-	-	-	y	-	Dalk
T	dalka	-	-	-	-	-	-	y	-	Dalk (alt floppy disk)
T	dangel	-	gs	-	-	-	-	-	y	Dangel
T	dante	-	-	-	-	-	-	y	-	Tamashii no Mon - Dante "Shinkyoku" yori
T	dapsdemo	4M	-	-	-	-	-	-	-	DAPS for Windows
T	darwin	-	-	-	mouse	-	-	-	-	Darwin's Dilemma - The Solution Is Evolution
T	date	-	-	-	mouse	-	-	-	-	The Date - Kore de Kanojo wa Boku no Mono!
T	deadbrn	-	-	-	mouse	-	-	-	y	Dead of the Brain - Shiryou no Sakebi
T	deadforc	-	-	-	-	-	-	-	-	Shinseiki Kouboushi - Dead Force
T	deathbrd	-	-	-	-	-	-	-	-	Death Brade
T	debian13	-	-	-	-	-	-	-	-	Debian GNU/Linux 1.3.1 with Debian-JP Packages
T	debian20	-	-	-	-	-	-	-	-	Debian GNU/Linux 2.0r2 with Hamm-JP
T	debut	-	-	-	mouse	-	-	y	-	Tanjou - Debut
T	debuts1	6M	-	-	mouse	-	-	-	-	Debut Shimasu... - Nakagawa Yuuko
T	debuts2	-	-	-	-	-	-	-	-	Debut Shimasu... 2 - Nogami Aki
T	deep	-	-	-	mouse	-	-	y	-	Deep
T	defana	-	-	-	mouse	-	-	-	y	De.FaNa
T	deja2	-	-	-	mouse	-	-	-	y	De·Ja II
T	demo90f	-	-	-	-	-	-	-	-	FM Towns Demonstration CD-ROM '90. Fuyu - The Galaxy of FM Towns
T	demo92sp	-	-	-	-	-	-	-	-	FM Towns Demonstration CD-ROM 1992-nen Haru-gou
T	demo93sp	-	-	-	-	-	-	-	-	FM Towns Demonstration CD-ROM 1993-nen Haru-gou
T	demo93w	4M	-	-	mouse	-	-	-	-	FM Towns II Demonstration CD-ROM '93 Winter
T	demo94sp	4M	-	-	-	-	-	-	-	FM Towns II Demonstration CD-ROM '94 Spring
T	demo94su	4M	-	-	-	-	-	-	-	FM Towns II Demonstration CD-ROM '94 Summer
T	demoncit	-	-	-	mouse	-	-	-	y	Demon City
T	denurse	-	-	-	mouse	-	-	-	y	Dengeki Nurse
T	denurse2	-	-	-	mouse	-	-	y	-	Dengeki Nurse 2 - More Sexy
T	desire	-	-	-	mouse	-	-	-	y	Desire - Haitoku no Rasen
T	diamondp	-	-	-	mouse	-	-	y	-	Diamond Players
T	diegekir	6M	-	-	-	-	-	-	y	Die Gekirin
T	digipin1	-	-	-	mouse	-	-	-	-	Digital Pinup Girls Vol. 1 - Sexy Shooting
T	digipin2	-	-	-	mouse	-	-	-	-	Digital Pinup Girls Vol. 2 - Lovely Shooting
T	dinosaur	-	-	-	-	-	-	-	y	Dinosaur
T	diving	-	-	-	mouse	-	-	-	-	Sim Sports Diving - Soreyuke! Diving
T	dknight3	-	-	-	-	-	-	-	y	Dragon Knight III
T	dknight4	-	-	-	mouse	-	-	-	y	Dragon Knight 4
T	dknight4sp	-	-	-	-	-	2	-	-	Dragon Knight 4 Special Disk
T	dmaster	-	-	-	mouse	-	-	-	y	Dungeon Master (1989-12-08)
T	dmaster2	-	-	-	mouse	-	-	-	y	Dungeon Master II - Skullkeep
T	dmastero	-	-	-	mouse	-	-	-	y	Dungeon Master (1989-11-14)
T	dodamega	-	-	-	mouse	-	-	-	y	Doda Mega-Mix!!!
T	dokidok1	-	-	-	-	-	-	-	-	Doki Doki Disk CD-ban Dai-1-kan - Club D.O. Jimukyoku
T	dokidok2	-	-	-	-	-	-	-	-	Doki Doki Disk CD-ban - Club D.O. Vol. 2
T	dokidok3	-	-	-	-	-	-	-	-	Doki Doki Disk CD-ban - Club D.O. Vol. 3
T	dokivact	-	-	-	mouse	-	-	y	-	Doki Doki Vacation - Kirameku Kisetsu no Naka de
T	dokyuse2	-	-	-	mouse	-	-	-	y	Doukyuusei 2
T	dokyuse2sp	-	-	-	-	-	2	-	-	Doukyuusei 2 Special Disk
T	dokyusei	-	-	-	mouse	-	-	-	y	Doukyuusei
T	dor	-	-	-	-	-	-	-	-	DOR
T	dor3	-	-	-	mouse	-	-	-	-	DOR Part 3
T	dorbestg	-	-	-	mouse	-	-	-	y	DOR Best Selection Gekan
T	dorbestj	-	-	-	mouse	-	-	-	y	DOR Best Selection Joukan
T	dorse93	-	-	-	mouse	-	-	-	y	DOR Special Edition '93
T	dorse93a	-	-	-	mouse	-	-	-	y	DOR Special Edition '93 (alt)
T	dorses	-	-	-	mouse	-	-	-	y	DOR Special Edition Sakigake
T	dps	-	-	-	pad	-	-	-	-	D.P.S - Dream Program System
T	dpssg	-	-	-	-	-	2	-	-	D.P.S SG - Dream Program System SG
T	dpssg2	-	-	-	-	-	2	-	-	D.P.S SG 2 - Dream Program System SG Set 2
T	dpssg2a	-	-	-	-	-	2	-	-	D.P.S SG 2 - Dream Program System SG Set 2 (alt. system disk)
T	dpssg3	-	-	-	-	-	2	-	-	D.P.S SG 3 - Dream Program System SG Set 3
T	dpssg3a	-	-	-	-	-	2	-	-	D.P.S SG 3 - Dream Program System SG Set 3 (alt. disk 2)
T	dpszenbu	-	-	-	-	-	-	-	-	D.P.S. Zenbu
T	dracula	-	-	-	mouse	-	-	-	y	Dracula Hakushaku - Bishoujo-tachi no Chi no Shitatari
T	draghalf	-	-	-	mouse	-	-	-	y	Dragon Half
T	drakkhen	-	-	-	mouse	-	-	-	y	Drakkhen
T	dreamfgt	-	-	-	-	-	-	-	-	Dream Fighters
T	dreamy	-	-	-	pad	-	-	-	-	Yumeutsutsu - Dreamy
T	dreturn	-	-	-	-	-	-	-	-	D-Return
T	drgnflam	-	-	-	-	-	-	-	-	Advanced Dungeons & Dragons - Dragons of Flame
T	drgshock	-	-	-	-	-	-	-	y	Dragon Shock
T	drill1	-	-	-	-	-	-	-	-	Towns Drill - Shougaku Sansuu Series - Sansuu 1-nen (TownsGEAR V2.1 version)
T	drill4	-	-	-	-	-	-	-	-	Towns Drill - Shougaku Sansuu Series - Sansuu 4-nen (TownsGEAR V2.1 version)
T	drill5	-	-	-	-	-	-	-	-	Towns Drill - Shougaku Sansuu Series - Sansuu 5-nen (TownsGEAR V2.1 version)
T	drivesim	-	-	-	mouse	-	-	y	-	Drive Simulator - Home Navi V1.0 L01
T	drstop	-	-	-	-	-	-	-	-	Dr. Stop!
T	dsloh	-	-	-	-	-	-	-	-	Dragon Slayer - The Legend of Heroes
T	dsloh2	-	-	-	-	-	-	-	-	Dragon Slayer - The Legend of Heroes II
T	dstall	-	-	-	mouse	-	-	-	y	Derby Stallion
T	dualtarg	-	-	-	-	-	-	-	-	The 4th Unit 3 - Dual Targets
T	dyneddemo	-	-	-	-	-	-	-	-	DynEd Demo Disc
T	dyneng2b	-	-	-	-	-	-	y	-	Dynamic English 2 - Basic
T	dyneng3ub	-	-	-	mouse	-	-	y	-	Dynamic English 3 - Upper Basic
T	ehonwrit	-	-	-	mouse	-	-	-	y	Ehon Writer School V1.1 L21
T	ehonwrit1110	-	-	-	mouse	-	-	-	y	Ehon Writer V1.1 L10 (FMB-3011)
T	ehonwrit1110a	-	-	-	mouse	-	-	-	y	Ehon Writer V1.1 L10 (FMB-3011A)
T	ehonwrit1120	-	-	-	mouse	-	-	-	y	Ehon Writer School V1.1 L20
T	eikanwa2	-	-	-	mouse	-	-	-	y	Eikan wa Kimi ni 2 - Koukou Yakyuu Zenkoku Taikai (HMC-144A)
T	eikanwa2o	-	-	-	mouse	-	-	-	y	Eikan wa Kimi ni 2 - Koukou Yakyuu Zenkoku Taikai (HMC-144)
T	eimmy	-	-	-	mouse	-	-	-	y	Eimmy to Yobanaide
T	elfish	4M	gs	-	-	-	-	-	-	ElFish
T	elfishlt	-	-	-	mouse	-	-	-	y	ElFish Lite
T	elle	-	-	-	-	-	-	-	-	Elle
T	elmknigt	-	-	-	-	-	-	-	y	Elm Knight - A Living Body Armor
T	emeraldd	-	-	-	-	-	-	y	-	Emerald Dragon
T	emit1	-	-	-	-	-	-	y	-	Emit Vol. 1 - Toki no Maigo (Version 1.30 Release 2.00, 1995-01-20)
T	emit1a	-	-	-	-	-	-	y	-	Emit Vol. 1 - Toki no Maigo (Version 1.30 Release 2.00, 1994-04-26)
T	emit1d	-	-	-	-	-	-	y	-	Emit Vol. 1 - Toki no Maigo (demo)
T	emit1o	-	-	-	-	-	-	y	-	Emit Vol. 1 - Toki no Maigo (Version 1.20 Release 1.00)
T	emit2	-	-	-	-	-	-	y	-	Emit Vol. 2 - Inochigake no Tabi
T	emit3	-	-	-	-	-	-	y	-	Emit Vol. 3 - Watashi ni Sayonara o
T	empereur	-	-	-	mouse	-	-	y	-	L'Empereur
T	engdream	-	-	-	-	-	-	-	-	Oto to E no Deru Eigo Jisho No. 2 - English in Dream
T	engerrn2	-	-	-	mouse	-	-	-	y	Engage Errands II - Hikari o Ninau Mono
T	engerrnd	-	-	-	mouse	-	-	-	y	Engage Errands - Miwaku no Shito-tachi
T	enkaio	-	-	-	mouse	-	-	-	-	Enkaiou
T	enkaio2	-	-	-	mouse	-	-	-	-	Enkaiou no Gyakushuu Ver. 2 - Return of Enkaio
T	enkaio3	-	-	-	pad	-	-	-	-	Enkaiou Ver. 3 - Chikyuu Saidai no Kessen
T	etsuraku	-	-	-	mouse	-	-	-	y	Etsuraku no Gakuen
T	eup2mtr	-	-	-	-	-	-	-	-	Euphony II / MTR V1.1 L20
T	eup2sc	-	-	-	mouse	-	-	-	y	Euphony II / Score V1.1 L10
T	eurosens	-	-	-	mouse	-	-	-	y	Europa Sensen
T	evolutn	-	-	-	-	-	-	-	-	Evolution
T	excd94s	-	-	-	mouse	-	-	-	-	Exciting CD '94 Summer
T	excel10	-	-	-	mouse	-	-	-	-	Excellent 10
T	excitcd	-	-	-	mouse	-	-	-	-	Exciting CD
T	excitcdcm	-	-	-	mouse	-	-	-	-	Exciting CD (Car Marty)
T	exgmaze	-	-	-	-	-	-	-	-	Exgmaze
T	eyebeho2	-	-	-	-	-	-	-	-	Advanced Dungeons & Dragons - Eye of the Beholder II: The Legend of Darkmoon
T	f29ret	-	-	-	-	-	-	-	-	F29 Retaliator
T	famist90	-	-	-	-	-	-	-	-	Pro Yakyuu Family Stadium - '90 Pennant Race-ban
T	fbas1110	-	-	-	-	-	-	-	-	F-BASIC386 v1.1 L10
T	fbas1110b	-	-	-	-	-	-	-	-	F-BASIC386 v1.1 L10B
T	fbas1120	-	-	-	-	-	-	-	-	F-BASIC386 v1.1 L20
T	fbas1121	-	-	-	-	-	-	-	-	F-BASIC386 v1.1 L21
T	fbas2110	-	-	-	mouse	-	-	-	y	F-BASIC386 v2.1 L10
T	fbc1121	-	-	-	-	-	-	-	-	F-BASIC386 Compiler V1.1 L21
T	fbc2110	-	-	-	-	-	-	-	-	F-BASIC386 Compiler V2.1 L10
T	fbc2120	-	-	-	mouse	-	-	-	y	F-BASIC386 Compiler V2.1 L20
T	fbhc1231	-	-	-	-	-	-	-	-	F-BASIC86HG Interpreter/Compiler V1.2 L31A
T	fbhi1231	-	-	-	-	-	-	-	-	F-BASIC86HG Interpreter V1.2 L31A
T	finalb	-	-	-	-	-	-	-	-	Final Blow
T	fjournal	4M	-	-	-	-	-	-	-	Fujitsu Journal Special Edition by CD-ROM
T	flashb	-	-	-	-	-	-	-	-	Flashback
T	flexdata	-	-	-	mouse	-	-	-	y	FM Towns FlexData Collection Vol. 1 - E to Oto no 365-nichi
T	fmtappc	-	-	-	mouse	-	-	-	-	FM Towns Application Catalog CD-ROM - Original Soft-hen
T	fmthcdd1	-	-	-	-	-	-	-	-	FM Towns Hyper CD Demo Futoppara No. 1
T	fmtools	-	-	-	-	-	-	-	-	FMR/Towns Kihon DOS Tools
T	fmtstdem	-	-	-	mouse	-	-	-	-	FM Towns Super Technology Demo 1993 (HME-219A)
T	fmtstdema	-	-	-	mouse	-	-	-	-	FM Towns Super Technology Demo 1993 (HME-919)
T	fmtstdemo	-	-	-	mouse	-	-	-	-	FM Towns Super Technology Demo 1993 (HME-219)
T	fmtworld	-	-	-	mouse	-	-	-	-	FM Towns World
T	fortress	-	-	-	-	-	-	-	-	Fortress
T	fractal	-	-	-	-	-	-	-	-	Fractal Engine Demo
T	freewill	-	-	-	mouse	-	-	-	y	Free Will - Knight of Argent
T	frogfstd	-	-	-	-	-	-	-	-	Frog Feast Demo
T	fsc10	-	-	-	mouse	-	-	-	-	Free Software Collection 10
T	fsc11	-	-	-	mouse	-	-	-	-	Free Software Collection 11
T	fsc4	-	-	-	mouse	-	-	-	-	Free Software Collection 4
T	fsc5	-	-	-	mouse	-	-	-	-	Free Software Collection 5 (HMD-117B)
T	fsc5a	-	-	-	mouse	-	-	-	-	Free Software Collection 5 (HMD-117A)
T	fsc5o	-	-	-	mouse	-	-	-	-	Free Software Collection 5 (HMD-117)
T	fsc6	-	-	-	mouse	-	-	-	-	Free Software Collection 6 (HME-141A)
T	fsc6o	-	-	-	mouse	-	-	-	-	Free Software Collection 6 (HME-141)
T	fsc7	-	-	-	mouse	-	-	-	-	Free Software Collection 7 (HME-225A)
T	fsc7o	-	-	-	mouse	-	-	-	-	Free Software Collection 7 (HME-225)
T	fsc8	-	-	-	mouse	-	-	-	-	Free Software Collection 8
